country,state,date,variable,generation_gwh,share_of_generation_pct,emissions_ktco2,share_of_emissions_pct
Türkiye,Osmaniye,2018-01-01,Hydro,162.24,74.32,3.89,80.21
Türkiye,Osmaniye,2018-01-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-01-01,Solar,2.03,0.93,0.1,2.06
Türkiye,Osmaniye,2018-01-01,Wind,52.83,24.2,0.58,11.96
Türkiye,Osmaniye,2018-02-01,Bioenergy,1.09,1.15,0.25,11.52
Türkiye,Osmaniye,2018-02-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-02-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-02-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-02-01,Hydro,58.44,61.67,1.4,64.52
Türkiye,Osmaniye,2018-02-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-02-01,Solar,3.5,3.69,0.17,7.83
Türkiye,Osmaniye,2018-02-01,Wind,31.74,33.49,0.35,16.13
Türkiye,Osmaniye,2018-03-01,Bioenergy,1.21,0.46,0.28,4.64
Türkiye,Osmaniye,2018-03-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-03-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-03-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-03-01,Hydro,204.77,77.1,4.91,81.43
Türkiye,Osmaniye,2018-03-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-03-01,Solar,4.98,1.88,0.24,3.98
Türkiye,Osmaniye,2018-03-01,Wind,54.63,20.57,0.6,9.95
Türkiye,Osmaniye,2018-04-01,Bioenergy,1.28,0.49,0.29,4.67
Türkiye,Osmaniye,2018-04-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-04-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-04-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-04-01,Hydro,208.29,79.95,5,80.52
Türkiye,Osmaniye,2018-04-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-04-01,Solar,9.57,3.67,0.46,7.41
Türkiye,Osmaniye,2018-04-01,Wind,41.4,15.89,0.46,7.41
Türkiye,Osmaniye,2018-05-01,Bioenergy,1.2,0.42,0.28,4.12
Türkiye,Osmaniye,2018-05-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-05-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-05-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-05-01,Hydro,230.9,80.47,5.54,81.59
Türkiye,Osmaniye,2018-05-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-05-01,Solar,10.08,3.51,0.48,7.07
Türkiye,Osmaniye,2018-05-01,Wind,44.77,15.6,0.49,7.22
Türkiye,Osmaniye,2018-06-01,Bioenergy,1.05,0.41,0.24,4.62
Türkiye,Osmaniye,2018-06-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-06-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-06-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-06-01,Hydro,139.24,55.01,3.34,64.35
Türkiye,Osmaniye,2018-06-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-06-01,Solar,9.99,3.95,0.48,9.25
Türkiye,Osmaniye,2018-06-01,Wind,102.83,40.63,1.13,21.77
Türkiye,Osmaniye,2018-07-01,Bioenergy,1.12,0.33,0.26,3.65
Türkiye,Osmaniye,2018-07-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-07-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-07-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-07-01,Hydro,207.61,60.29,4.98,69.94
Türkiye,Osmaniye,2018-07-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-07-01,Solar,10.67,3.1,0.51,7.16
Türkiye,Osmaniye,2018-07-01,Wind,124.98,36.29,1.37,19.24
Türkiye,Osmaniye,2018-08-01,Bioenergy,1.09,0.37,0.25,4.19
Türkiye,Osmaniye,2018-08-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-08-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-08-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-08-01,Hydro,162.75,55.81,3.91,65.6
Türkiye,Osmaniye,2018-08-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-08-01,Solar,10.66,3.66,0.51,8.56
Türkiye,Osmaniye,2018-08-01,Wind,117.13,40.16,1.29,21.64
Türkiye,Osmaniye,2018-09-01,Bioenergy,1.05,0.57,0.24,6.12
Türkiye,Osmaniye,2018-09-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-09-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-09-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-09-01,Hydro,102.21,55.57,2.45,62.5
Türkiye,Osmaniye,2018-09-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-09-01,Solar,9.19,5,0.44,11.22
Türkiye,Osmaniye,2018-09-01,Wind,71.47,38.86,0.79,20.15
Türkiye,Osmaniye,2018-10-01,Bioenergy,1.09,0.85,0.25,8.12
Türkiye,Osmaniye,2018-10-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-10-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-10-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-10-01,Hydro,87.75,68.11,2.11,68.51
Türkiye,Osmaniye,2018-10-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-10-01,Solar,7.72,5.99,0.37,12.01
Türkiye,Osmaniye,2018-10-01,Wind,32.27,25.05,0.35,11.36
Türkiye,Osmaniye,2018-11-01,Bioenergy,1.07,0.78,0.25,8.04
Türkiye,Osmaniye,2018-11-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-11-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-11-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-11-01,Hydro,88.05,63.83,2.11,67.85
Türkiye,Osmaniye,2018-11-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-11-01,Solar,5.55,4.02,0.27,8.68
Türkiye,Osmaniye,2018-11-01,Wind,43.28,31.37,0.48,15.43
Türkiye,Osmaniye,2018-12-01,Bioenergy,0.99,0.65,0.23,6.91
Türkiye,Osmaniye,2018-12-01,Coal,0,0,0,0
Türkiye,Osmaniye,2018-12-01,Gas,0,0,0,0
Türkiye,Osmaniye,2018-12-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2018-12-01,Hydro,98.21,64.29,2.36,70.87
Türkiye,Osmaniye,2018-12-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2018-12-01,Solar,3.99,2.61,0.19,5.71
Türkiye,Osmaniye,2018-12-01,Wind,49.56,32.45,0.55,16.52
Türkiye,Osmaniye,2019-01-01,Bioenergy,1.07,0.28,0.25,2.86
Türkiye,Osmaniye,2019-01-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-01-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-01-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-01-01,Hydro,316.64,82.64,7.6,86.86
Türkiye,Osmaniye,2019-01-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-01-01,Solar,4.8,1.25,0.23,2.63
Türkiye,Osmaniye,2019-01-01,Wind,60.65,15.83,0.67,7.66
Türkiye,Osmaniye,2019-02-01,Bioenergy,0.98,0.21,0.23,2.09
Türkiye,Osmaniye,2019-02-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-02-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-02-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-02-01,Hydro,415.35,88.28,9.97,90.39
Türkiye,Osmaniye,2019-02-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-02-01,Solar,6.22,1.32,0.3,2.72
Türkiye,Osmaniye,2019-02-01,Wind,47.93,10.19,0.53,4.81
Türkiye,Osmaniye,2019-03-01,Bioenergy,1.12,0.27,0.26,2.75
Türkiye,Osmaniye,2019-03-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-03-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-03-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-03-01,Hydro,339.46,82.86,8.15,86.24
Türkiye,Osmaniye,2019-03-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-03-01,Solar,7.81,1.91,0.37,3.92
Türkiye,Osmaniye,2019-03-01,Wind,61.3,14.96,0.67,7.09
Türkiye,Osmaniye,2019-04-01,Bioenergy,1.16,0.22,0.27,2.12
Türkiye,Osmaniye,2019-04-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-04-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-04-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-04-01,Hydro,484.3,90.82,11.62,91.14
Türkiye,Osmaniye,2019-04-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-04-01,Solar,8.97,1.68,0.43,3.37
Türkiye,Osmaniye,2019-04-01,Wind,38.82,7.28,0.43,3.37
Türkiye,Osmaniye,2019-05-01,Bioenergy,1.01,0.22,0.23,2.15
Türkiye,Osmaniye,2019-05-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-05-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-05-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-05-01,Hydro,384.68,84,9.23,86.34
Türkiye,Osmaniye,2019-05-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-05-01,Solar,11.88,2.59,0.57,5.33
Türkiye,Osmaniye,2019-05-01,Wind,60.38,13.18,0.66,6.17
Türkiye,Osmaniye,2019-06-01,Bioenergy,1,0.28,0.23,2.86
Türkiye,Osmaniye,2019-06-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-06-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-06-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-06-01,Hydro,264.09,73.17,6.34,78.95
Türkiye,Osmaniye,2019-06-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-06-01,Solar,10.79,2.99,0.52,6.48
Türkiye,Osmaniye,2019-06-01,Wind,85.07,23.57,0.94,11.71
Türkiye,Osmaniye,2019-07-01,Bioenergy,1.16,0.29,0.27,3.1
Türkiye,Osmaniye,2019-07-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-07-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-07-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-07-01,Hydro,280.54,70.34,6.73,77.18
Türkiye,Osmaniye,2019-07-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-07-01,Solar,11.72,2.94,0.56,6.42
Türkiye,Osmaniye,2019-07-01,Wind,105.4,26.43,1.16,13.3
Türkiye,Osmaniye,2019-08-01,Bioenergy,1.09,0.28,0.25,2.85
Türkiye,Osmaniye,2019-08-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-08-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-08-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-08-01,Hydro,294.75,75.13,7.07,80.62
Türkiye,Osmaniye,2019-08-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-08-01,Solar,10.5,2.68,0.5,5.7
Türkiye,Osmaniye,2019-08-01,Wind,85.98,21.92,0.95,10.83
Türkiye,Osmaniye,2019-09-01,Bioenergy,0.94,0.32,0.22,3.37
Türkiye,Osmaniye,2019-09-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-09-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-09-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-09-01,Hydro,209.23,71.68,5.02,76.99
Türkiye,Osmaniye,2019-09-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-09-01,Solar,10.4,3.56,0.5,7.67
Türkiye,Osmaniye,2019-09-01,Wind,71.34,24.44,0.78,11.96
Türkiye,Osmaniye,2019-10-01,Bioenergy,0.88,0.41,0.2,3.92
Türkiye,Osmaniye,2019-10-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-10-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-10-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-10-01,Hydro,170.9,78.67,4.1,80.39
Türkiye,Osmaniye,2019-10-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-10-01,Solar,8.14,3.75,0.39,7.65
Türkiye,Osmaniye,2019-10-01,Wind,37.33,17.18,0.41,8.04
Türkiye,Osmaniye,2019-11-01,Bioenergy,0.88,0.55,0.2,5.36
Türkiye,Osmaniye,2019-11-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-11-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-11-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-11-01,Hydro,118.03,73.85,2.83,75.87
Türkiye,Osmaniye,2019-11-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-11-01,Solar,6.66,4.17,0.32,8.58
Türkiye,Osmaniye,2019-11-01,Wind,34.26,21.44,0.38,10.19
Türkiye,Osmaniye,2019-12-01,Bioenergy,0.97,0.53,0.22,5.39
Türkiye,Osmaniye,2019-12-01,Coal,0,0,0,0
Türkiye,Osmaniye,2019-12-01,Gas,0,0,0,0
Türkiye,Osmaniye,2019-12-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2019-12-01,Hydro,130.43,71.9,3.13,76.72
Türkiye,Osmaniye,2019-12-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2019-12-01,Solar,4.86,2.68,0.23,5.64
Türkiye,Osmaniye,2019-12-01,Wind,45.15,24.89,0.5,12.25
Türkiye,Osmaniye,2020-01-01,Bioenergy,1.01,0.5,0.23,5.11
Türkiye,Osmaniye,2020-01-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-01-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-01-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-01-01,Hydro,141.57,70.26,3.4,75.56
Türkiye,Osmaniye,2020-01-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-01-01,Solar,6.14,3.05,0.29,6.44
Türkiye,Osmaniye,2020-01-01,Wind,52.78,26.19,0.58,12.89
Türkiye,Osmaniye,2020-02-01,Bioenergy,1,0.33,0.23,3.23
Türkiye,Osmaniye,2020-02-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-02-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-02-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-02-01,Hydro,252.1,82.04,6.05,84.85
Türkiye,Osmaniye,2020-02-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-02-01,Solar,6.93,2.26,0.33,4.63
Türkiye,Osmaniye,2020-02-01,Wind,47.25,15.38,0.52,7.29
Türkiye,Osmaniye,2020-03-01,Bioenergy,1.11,0.31,0.26,3.18
Türkiye,Osmaniye,2020-03-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-03-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-03-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-03-01,Hydro,282.47,79.09,6.78,82.99
Türkiye,Osmaniye,2020-03-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-03-01,Solar,8.83,2.47,0.42,5.14
Türkiye,Osmaniye,2020-03-01,Wind,64.74,18.13,0.71,8.69
Türkiye,Osmaniye,2020-04-01,Bioenergy,1.15,0.27,0.26,2.61
Türkiye,Osmaniye,2020-04-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-04-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-04-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-04-01,Hydro,360.12,85.25,8.64,86.66
Türkiye,Osmaniye,2020-04-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-04-01,Solar,10.87,2.57,0.52,5.22
Türkiye,Osmaniye,2020-04-01,Wind,50.27,11.9,0.55,5.52
Türkiye,Osmaniye,2020-05-01,Bioenergy,1.23,0.4,0.28,3.88
Türkiye,Osmaniye,2020-05-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-05-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-05-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-05-01,Hydro,236.33,76.6,5.67,78.53
Türkiye,Osmaniye,2020-05-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-05-01,Solar,13.34,4.32,0.64,8.86
Türkiye,Osmaniye,2020-05-01,Wind,57.61,18.67,0.63,8.73
Türkiye,Osmaniye,2020-06-01,Bioenergy,1.2,0.44,0.28,4.74
Türkiye,Osmaniye,2020-06-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-06-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-06-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-06-01,Hydro,166.55,61.08,4,67.68
Türkiye,Osmaniye,2020-06-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-06-01,Solar,12.87,4.72,0.62,10.49
Türkiye,Osmaniye,2020-06-01,Wind,92.04,33.76,1.01,17.09
Türkiye,Osmaniye,2020-07-01,Bioenergy,1.26,0.34,0.29,3.4
Türkiye,Osmaniye,2020-07-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-07-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-07-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-07-01,Hydro,281.79,75.41,6.76,79.25
Türkiye,Osmaniye,2020-07-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-07-01,Solar,13.19,3.53,0.63,7.39
Türkiye,Osmaniye,2020-07-01,Wind,77.44,20.72,0.85,9.96
Türkiye,Osmaniye,2020-08-01,Bioenergy,1.24,0.35,0.29,3.68
Türkiye,Osmaniye,2020-08-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-08-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-08-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-08-01,Hydro,244.62,68.56,5.87,74.59
Türkiye,Osmaniye,2020-08-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-08-01,Solar,13.26,3.72,0.64,8.13
Türkiye,Osmaniye,2020-08-01,Wind,97.66,27.37,1.07,13.6
Türkiye,Osmaniye,2020-09-01,Bioenergy,1.09,0.43,0.25,4.26
Türkiye,Osmaniye,2020-09-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-09-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-09-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-09-01,Hydro,186.11,72.76,4.47,76.15
Türkiye,Osmaniye,2020-09-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-09-01,Solar,10.55,4.12,0.51,8.69
Türkiye,Osmaniye,2020-09-01,Wind,58.02,22.68,0.64,10.9
Türkiye,Osmaniye,2020-10-01,Bioenergy,1.14,0.56,0.26,5.23
Türkiye,Osmaniye,2020-10-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-10-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-10-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-10-01,Hydro,161.27,78.73,3.87,77.87
Türkiye,Osmaniye,2020-10-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-10-01,Solar,10.17,4.97,0.49,9.86
Türkiye,Osmaniye,2020-10-01,Wind,32.25,15.74,0.35,7.04
Türkiye,Osmaniye,2020-11-01,Bioenergy,1.13,0.86,0.26,8.39
Türkiye,Osmaniye,2020-11-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-11-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-11-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-11-01,Hydro,87.74,66.86,2.11,68.06
Türkiye,Osmaniye,2020-11-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-11-01,Solar,7.06,5.38,0.34,10.97
Türkiye,Osmaniye,2020-11-01,Wind,35.29,26.89,0.39,12.58
Türkiye,Osmaniye,2020-12-01,Bioenergy,1.29,0.69,0.3,7.09
Türkiye,Osmaniye,2020-12-01,Coal,0,0,0,0
Türkiye,Osmaniye,2020-12-01,Gas,0,0,0,0
Türkiye,Osmaniye,2020-12-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2020-12-01,Hydro,126.22,67.61,3.03,71.63
Türkiye,Osmaniye,2020-12-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2020-12-01,Solar,6.74,3.61,0.32,7.57
Türkiye,Osmaniye,2020-12-01,Wind,52.45,28.09,0.58,13.71
Türkiye,Osmaniye,2021-01-01,Bioenergy,1.11,0.66,0.26,6.79
Türkiye,Osmaniye,2021-01-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-01-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-01-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-01-01,Hydro,113.74,67.23,2.73,71.28
Türkiye,Osmaniye,2021-01-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-01-01,Solar,6.48,3.83,0.31,8.09
Türkiye,Osmaniye,2021-01-01,Wind,47.86,28.29,0.53,13.84
Türkiye,Osmaniye,2021-02-01,Bioenergy,1.29,1.03,0.3,9.84
Türkiye,Osmaniye,2021-02-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-02-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-02-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-02-01,Hydro,80.04,64.09,1.92,62.95
Türkiye,Osmaniye,2021-02-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-02-01,Solar,9.59,7.68,0.46,15.08
Türkiye,Osmaniye,2021-02-01,Wind,33.97,27.2,0.37,12.13
Türkiye,Osmaniye,2021-03-01,Bioenergy,1.54,0.49,0.35,4.73
Türkiye,Osmaniye,2021-03-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-03-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-03-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-03-01,Hydro,249.01,79.39,5.98,80.81
Türkiye,Osmaniye,2021-03-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-03-01,Solar,10.25,3.27,0.49,6.62
Türkiye,Osmaniye,2021-03-01,Wind,52.85,16.85,0.58,7.84
Türkiye,Osmaniye,2021-04-01,Bioenergy,0.92,0.27,0.21,2.68
Türkiye,Osmaniye,2021-04-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-04-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-04-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-04-01,Hydro,269,80.34,6.46,82.5
Türkiye,Osmaniye,2021-04-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-04-01,Solar,12,3.58,0.58,7.41
Türkiye,Osmaniye,2021-04-01,Wind,52.91,15.8,0.58,7.41
Türkiye,Osmaniye,2021-05-01,Bioenergy,1.46,0.36,0.34,3.63
Türkiye,Osmaniye,2021-05-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-05-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-05-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-05-01,Hydro,310.95,77.17,7.46,79.7
Türkiye,Osmaniye,2021-05-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-05-01,Solar,15.16,3.76,0.73,7.8
Türkiye,Osmaniye,2021-05-01,Wind,75.36,18.7,0.83,8.87
Türkiye,Osmaniye,2021-06-01,Bioenergy,1.61,0.46,0.37,4.81
Türkiye,Osmaniye,2021-06-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-06-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-06-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-06-01,Hydro,231.28,66.7,5.55,72.08
Türkiye,Osmaniye,2021-06-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-06-01,Solar,14.08,4.06,0.68,8.83
Türkiye,Osmaniye,2021-06-01,Wind,99.76,28.77,1.1,14.29
Türkiye,Osmaniye,2021-07-01,Bioenergy,1.64,0.48,0.38,5.02
Türkiye,Osmaniye,2021-07-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-07-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-07-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-07-01,Hydro,225.02,66.1,5.4,71.33
Türkiye,Osmaniye,2021-07-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-07-01,Solar,14.68,4.31,0.7,9.25
Türkiye,Osmaniye,2021-07-01,Wind,99.06,29.1,1.09,14.4
Türkiye,Osmaniye,2021-08-01,Bioenergy,1.13,0.43,0.26,4.41
Türkiye,Osmaniye,2021-08-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-08-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-08-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-08-01,Hydro,172.47,65.66,4.14,70.29
Türkiye,Osmaniye,2021-08-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-08-01,Solar,13.76,5.24,0.66,11.21
Türkiye,Osmaniye,2021-08-01,Wind,75.33,28.68,0.83,14.09
Türkiye,Osmaniye,2021-09-01,Bioenergy,1.24,0.61,0.29,6.55
Türkiye,Osmaniye,2021-09-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-09-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-09-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-09-01,Hydro,111.72,54.71,2.68,60.5
Türkiye,Osmaniye,2021-09-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-09-01,Solar,12.27,6.01,0.59,13.32
Türkiye,Osmaniye,2021-09-01,Wind,78.97,38.67,0.87,19.64
Türkiye,Osmaniye,2021-10-01,Bioenergy,1.37,0.88,0.32,8.29
Türkiye,Osmaniye,2021-10-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-10-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-10-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-10-01,Hydro,106.11,67.95,2.55,66.06
Türkiye,Osmaniye,2021-10-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-10-01,Solar,12.27,7.86,0.59,15.28
Türkiye,Osmaniye,2021-10-01,Wind,36.41,23.32,0.4,10.36
Türkiye,Osmaniye,2021-11-01,Bioenergy,1.31,1.99,0.3,17.24
Türkiye,Osmaniye,2021-11-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-11-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-11-01,Geothermal,0,0,0,0
Türkiye,Osmaniye,2021-11-01,Hydro,36.33,55.12,0.87,50
Türkiye,Osmaniye,2021-11-01,Other Fossil,0,0,0,0
Türkiye,Osmaniye,2021-11-01,Solar,7.07,10.73,0.34,19.54
Türkiye,Osmaniye,2021-11-01,Wind,21.2,32.17,0.23,13.22
Türkiye,Osmaniye,2021-12-01,Bioenergy,1.25,1.14,0.29,11.89
Türkiye,Osmaniye,2021-12-01,Coal,0,0,0,0
Türkiye,Osmaniye,2021-12-01,Gas,0,0,0,0
Türkiye,Osmaniye,2021-12-01,Geothermal,0,0,0,0
