country,state,date,variable,generation_gwh,capacity_gw
India,Punjab,2020-10-01,SOLAR,122.08,0.95
India,Punjab,2020-10-01,WIND,0.0,0.0
India,Punjab,2020-11-01,BIO,65.25,0.48
India,Punjab,2020-11-01,COAL,316.15,5.68
India,Punjab,2020-11-01,GAS,0.0,0.0
India,Punjab,2020-11-01,HYDRO,369.69,1.27
India,Punjab,2020-11-01,NUCLEAR,0.0,0.0
India,Punjab,2020-11-01,OTHRENEW,0.02,0.0
India,Punjab,2020-11-01,SOLAR,78.31,0.95
India,Punjab,2020-11-01,WIND,0.0,0.0
India,Punjab,2020-12-01,BIO,101.3,0.48
India,Punjab,2020-12-01,COAL,1341.18,5.68
India,Punjab,2020-12-01,GAS,0.0,0.0
India,Punjab,2020-12-01,HYDRO,419.78,1.27
India,Punjab,2020-12-01,NUCLEAR,0.0,0.0
India,Punjab,2020-12-01,OTHRENEW,0.04,0.0
India,Punjab,2020-12-01,SOLAR,81.52,0.95
India,Punjab,2020-12-01,WIND,0.0,0.0
India,Punjab,2021-01-01,BIO,95.68,0.48
India,Punjab,2021-01-01,COAL,1802.95,5.68
India,Punjab,2021-01-01,GAS,0.0,0.0
India,Punjab,2021-01-01,HYDRO,332.26,1.27
India,Punjab,2021-01-01,NUCLEAR,0.0,0.0
India,Punjab,2021-01-01,OTHRENEW,0.0,0.0
India,Punjab,2021-01-01,SOLAR,74.1,0.95
India,Punjab,2021-01-01,WIND,0.0,0.0
India,Punjab,2021-02-01,BIO,100.75,0.48
India,Punjab,2021-02-01,COAL,1743.96,5.68
India,Punjab,2021-02-01,GAS,0.0,0.0
India,Punjab,2021-02-01,HYDRO,293.3,1.27
India,Punjab,2021-02-01,NUCLEAR,0.0,0.0
India,Punjab,2021-02-01,OTHRENEW,0.03,0.0
India,Punjab,2021-02-01,SOLAR,105.24,0.95
India,Punjab,2021-02-01,WIND,0.0,0.0
India,Punjab,2021-03-01,BIO,91.86,0.48
India,Punjab,2021-03-01,COAL,2008.45,5.68
India,Punjab,2021-03-01,GAS,0.0,0.0
India,Punjab,2021-03-01,HYDRO,217.66,1.27
India,Punjab,2021-03-01,NUCLEAR,0.0,0.0
India,Punjab,2021-03-01,OTHRENEW,0.06,0.0
India,Punjab,2021-03-01,SOLAR,126.22,0.96
India,Punjab,2021-03-01,WIND,0.0,0.0
India,Punjab,2021-04-01,BIO,64.23,0.48
India,Punjab,2021-04-01,COAL,1737.89,5.68
India,Punjab,2021-04-01,GAS,0.0,0.0
India,Punjab,2021-04-01,HYDRO,132.59,1.27
India,Punjab,2021-04-01,NUCLEAR,0.0,0.0
India,Punjab,2021-04-01,OTHRENEW,0.05,0.0
India,Punjab,2021-04-01,SOLAR,144.27,0.96
India,Punjab,2021-04-01,WIND,0.0,0.0
India,Punjab,2021-05-01,BIO,63.83,0.48
India,Punjab,2021-05-01,COAL,1426.7,5.68
India,Punjab,2021-05-01,GAS,0.0,0.0
India,Punjab,2021-05-01,HYDRO,308.25,1.27
India,Punjab,2021-05-01,NUCLEAR,0.0,0.0
India,Punjab,2021-05-01,OTHRENEW,0.07,0.0
India,Punjab,2021-05-01,SOLAR,129.36,0.96
India,Punjab,2021-05-01,WIND,0.0,0.0
India,Punjab,2021-06-01,BIO,60.4,0.49
India,Punjab,2021-06-01,COAL,2191.89,5.68
India,Punjab,2021-06-01,GAS,0.0,0.0
India,Punjab,2021-06-01,HYDRO,603.81,1.27
India,Punjab,2021-06-01,NUCLEAR,0.0,0.0
India,Punjab,2021-06-01,OTHRENEW,0.06,0.0
India,Punjab,2021-06-01,SOLAR,137.92,0.98
India,Punjab,2021-06-01,WIND,0.0,0.0
India,Punjab,2021-07-01,BIO,48.83,0.49
India,Punjab,2021-07-01,COAL,2427.33,5.68
India,Punjab,2021-07-01,GAS,0.0,0.0
India,Punjab,2021-07-01,HYDRO,649.62,1.27
India,Punjab,2021-07-01,NUCLEAR,0.0,0.0
India,Punjab,2021-07-01,OTHRENEW,0.03,0.0
India,Punjab,2021-07-01,SOLAR,125.02,1.0
India,Punjab,2021-07-01,WIND,0.0,0.0
India,Punjab,2021-08-01,BIO,39.6,0.49
India,Punjab,2021-08-01,COAL,2748.81,5.68
India,Punjab,2021-08-01,GAS,0.0,0.0
India,Punjab,2021-08-01,HYDRO,660.65,1.27
India,Punjab,2021-08-01,NUCLEAR,0.0,0.0
India,Punjab,2021-08-01,OTHRENEW,0.01,0.0
India,Punjab,2021-08-01,SOLAR,132.95,1.02
India,Punjab,2021-08-01,WIND,0.0,0.0
India,Punjab,2021-09-01,BIO,29.76,0.49
India,Punjab,2021-09-01,COAL,1821.9,5.68
India,Punjab,2021-09-01,GAS,0.0,0.0
India,Punjab,2021-09-01,HYDRO,569.07,1.27
India,Punjab,2021-09-01,NUCLEAR,0.0,0.0
India,Punjab,2021-09-01,OTHRENEW,0.0,0.0
India,Punjab,2021-09-01,SOLAR,111.89,1.02
India,Punjab,2021-09-01,WIND,0.0,0.0
India,Punjab,2021-10-01,BIO,49.45,0.49
India,Punjab,2021-10-01,COAL,2132.36,5.68
India,Punjab,2021-10-01,GAS,0.0,0.0
India,Punjab,2021-10-01,HYDRO,321.86,1.27
India,Punjab,2021-10-01,NUCLEAR,0.0,0.0
India,Punjab,2021-10-01,OTHRENEW,0.0,0.0
India,Punjab,2021-10-01,SOLAR,125.01,1.09
India,Punjab,2021-10-01,WIND,0.0,0.0
India,Punjab,2021-11-01,BIO,49.45,0.49
India,Punjab,2021-11-01,COAL,1462.85,5.68
India,Punjab,2021-11-01,GAS,0.0,0.0
India,Punjab,2021-11-01,HYDRO,298.17,1.27
India,Punjab,2021-11-01,NUCLEAR,0.0,0.0
India,Punjab,2021-11-01,OTHRENEW,0.0,0.0
India,Punjab,2021-11-01,SOLAR,125.01,1.1
India,Punjab,2021-11-01,WIND,0.0,0.0
India,Punjab,2021-12-01,BIO,101.42,0.49
India,Punjab,2021-12-01,COAL,1521.04,5.68
India,Punjab,2021-12-01,GAS,0.0,0.0
India,Punjab,2021-12-01,HYDRO,369.24,1.27
India,Punjab,2021-12-01,NUCLEAR,0.0,0.0
India,Punjab,2021-12-01,OTHRENEW,0.01,0.0
India,Punjab,2021-12-01,SOLAR,108.59,1.1
India,Punjab,2021-12-01,WIND,0.0,0.0
India,Punjab,2022-01-01,BIO,95.85,0.49
India,Punjab,2022-01-01,COAL,1924.19,5.68
India,Punjab,2022-01-01,GAS,0.0,0.0
India,Punjab,2022-01-01,HYDRO,179.31,1.27
India,Punjab,2022-01-01,NUCLEAR,0.0,0.0
India,Punjab,2022-01-01,OTHRENEW,0.01,0.0
India,Punjab,2022-01-01,SOLAR,82.02,1.1
India,Punjab,2022-01-01,WIND,0.0,0.0
India,Punjab,2022-02-01,BIO,95.85,0.49
India,Punjab,2022-02-01,COAL,2178.28,5.68
India,Punjab,2022-02-01,GAS,0.0,0.0
India,Punjab,2022-02-01,HYDRO,256.13,1.27
India,Punjab,2022-02-01,NUCLEAR,0.0,0.0
India,Punjab,2022-02-01,OTHRENEW,0.01,0.0
India,Punjab,2022-02-01,SOLAR,82.02,1.1
India,Punjab,2022-02-01,WIND,0.0,0.0
India,Punjab,2022-03-01,BIO,86.47,0.49
India,Punjab,2022-03-01,COAL,2602.58,5.68
India,Punjab,2022-03-01,GAS,0.0,0.0
India,Punjab,2022-03-01,HYDRO,344.39,1.27
India,Punjab,2022-03-01,NUCLEAR,0.0,0.0
India,Punjab,2022-03-01,OTHRENEW,0.0,0.0
India,Punjab,2022-03-01,SOLAR,169.36,1.1
India,Punjab,2022-03-01,WIND,0.0,0.0
India,Punjab,2022-04-01,BIO,82.54,0.49
India,Punjab,2022-04-01,COAL,2757.35,5.68
India,Punjab,2022-04-01,GAS,0.0,0.0
India,Punjab,2022-04-01,HYDRO,289.15,1.27
India,Punjab,2022-04-01,NUCLEAR,0.0,0.0
India,Punjab,2022-04-01,OTHRENEW,0.0,0.0
India,Punjab,2022-04-01,SOLAR,165.42,1.1
India,Punjab,2022-04-01,WIND,0.0,0.0
India,Punjab,2022-05-01,BIO,53.56,0.49
India,Punjab,2022-05-01,COAL,2693.44,5.68
India,Punjab,2022-05-01,GAS,0.0,0.0
India,Punjab,2022-05-01,HYDRO,315.68,1.27
India,Punjab,2022-05-01,NUCLEAR,0.0,0.0
India,Punjab,2022-05-01,OTHRENEW,0.0,0.0
India,Punjab,2022-05-01,SOLAR,188.22,1.11
India,Punjab,2022-05-01,WIND,0.0,0.0
India,Punjab,2022-06-01,BIO,46.09,0.49
India,Punjab,2022-06-01,COAL,2907.88,5.68
India,Punjab,2022-06-01,GAS,0.0,0.0
India,Punjab,2022-06-01,HYDRO,519.2,1.27
India,Punjab,2022-06-01,NUCLEAR,0.0,0.0
India,Punjab,2022-06-01,OTHRENEW,0.0,0.0
India,Punjab,2022-06-01,SOLAR,198.87,1.12
India,Punjab,2022-06-01,WIND,0.0,0.0
India,Punjab,2022-07-01,BIO,32.99,0.49
India,Punjab,2022-07-01,COAL,2577.82,5.68
India,Punjab,2022-07-01,GAS,0.0,0.0
India,Punjab,2022-07-01,HYDRO,465.36,1.27
India,Punjab,2022-07-01,NUCLEAR,0.0,0.0
India,Punjab,2022-07-01,OTHRENEW,0.0,0.0
India,Punjab,2022-07-01,SOLAR,157.78,1.12
India,Punjab,2022-07-01,WIND,0.0,0.0
India,Punjab,2022-08-01,BIO,24.92,0.49
India,Punjab,2022-08-01,COAL,3047.49,5.68
India,Punjab,2022-08-01,GAS,0.0,0.0
India,Punjab,2022-08-01,HYDRO,636.82,1.27
India,Punjab,2022-08-01,NUCLEAR,0.0,0.0
India,Punjab,2022-08-01,OTHRENEW,0.0,0.0
India,Punjab,2022-08-01,SOLAR,181.94,1.12
India,Punjab,2022-08-01,WIND,0.0,0.0
India,Rajasthan,2019-01-01,BIO,31.43,
India,Rajasthan,2019-01-01,COAL,4648.33,
India,Rajasthan,2019-01-01,GAS,162.44,
India,Rajasthan,2019-01-01,HYDRO,139.5,
India,Rajasthan,2019-01-01,NUCLEAR,714.07,
India,Rajasthan,2019-01-01,OTHRENEW,0.0,
India,Rajasthan,2019-01-01,SOLAR,448.47,
India,Rajasthan,2019-01-01,WIND,312.56,
India,Rajasthan,2019-02-01,BIO,32.41,
India,Rajasthan,2019-02-01,COAL,3834.87,
India,Rajasthan,2019-02-01,GAS,79.63,
India,Rajasthan,2019-02-01,HYDRO,120.07,
India,Rajasthan,2019-02-01,NUCLEAR,543.06,
India,Rajasthan,2019-02-01,OTHRENEW,0.0,
India,Rajasthan,2019-02-01,SOLAR,493.06,
India,Rajasthan,2019-02-01,WIND,385.01,
India,Rajasthan,2019-03-01,BIO,37.38,0.12
India,Rajasthan,2019-03-01,COAL,3817.57,9.16
India,Rajasthan,2019-03-01,GAS,66.97,1.02
India,Rajasthan,2019-03-01,HYDRO,96.53,0.43
India,Rajasthan,2019-03-01,NUCLEAR,665.8,1.18
India,Rajasthan,2019-03-01,OTHRENEW,0.0,0.0
India,Rajasthan,2019-03-01,SOLAR,543.15,3.23
India,Rajasthan,2019-03-01,WIND,392.77,4.3
India,Rajasthan,2019-04-01,BIO,34.39,0.12
India,Rajasthan,2019-04-01,COAL,3596.08,9.16
India,Rajasthan,2019-04-01,GAS,93.65,1.02
India,Rajasthan,2019-04-01,HYDRO,5.51,0.43
India,Rajasthan,2019-04-01,NUCLEAR,657.91,1.18
India,Rajasthan,2019-04-01,OTHRENEW,0.0,0.0
India,Rajasthan,2019-04-01,SOLAR,527.89,3.44
India,Rajasthan,2019-04-01,WIND,414.2,4.3
India,Rajasthan,2019-05-01,BIO,33.46,0.12
India,Rajasthan,2019-05-01,COAL,4005.33,9.16
India,Rajasthan,2019-05-01,GAS,207.16,1.02
India,Rajasthan,2019-05-01,HYDRO,1.41,0.43
India,Rajasthan,2019-05-01,NUCLEAR,687.04,1.18
India,Rajasthan,2019-05-01,OTHRENEW,0.0,0.0
India,Rajasthan,2019-05-01,SOLAR,609.27,3.55
India,Rajasthan,2019-05-01,WIND,600.04,4.3
India,Rajasthan,2019-06-01,BIO,28.44,0.12
India,Rajasthan,2019-06-01,COAL,4293.87,9.16
India,Rajasthan,2019-06-01,GAS,109.28,1.02
India,Rajasthan,2019-06-01,HYDRO,1.33,0.43
India,Rajasthan,2019-06-01,NUCLEAR,751.23,1.18
India,Rajasthan,2019-06-01,OTHRENEW,0.0,0.0
India,Rajasthan,2019-06-01,SOLAR,609.74,3.55
India,Rajasthan,2019-06-01,WIND,723.94,4.3
India,Rajasthan,2019-07-01,BIO,29.16,0.12
India,Rajasthan,2019-07-01,COAL,3675.47,9.16
India,Rajasthan,2019-07-01,GAS,66.86,1.02
India,Rajasthan,2019-07-01,HYDRO,6.42,0.43
India,Rajasthan,2019-07-01,NUCLEAR,778.41,1.18
India,Rajasthan,2019-07-01,OTHRENEW,0.0,0.0
India,Rajasthan,2019-07-01,SOLAR,525.37,3.71
India,Rajasthan,2019-07-01,WIND,1152.64,4.3
India,Rajasthan,2019-08-01,BIO,27.15,0.12
India,Rajasthan,2019-08-01,COAL,3489.79,9.16
India,Rajasthan,2019-08-01,GAS,64.97,1.02
India,Rajasthan,2019-08-01,HYDRO,88.71,0.43
India,Rajasthan,2019-08-01,NUCLEAR,733.86,1.18
India,Rajasthan,2019-08-01,OTHRENEW,0.0,0.0
India,Rajasthan,2019-08-01,SOLAR,529.64,3.93
India,Rajasthan,2019-08-01,WIND,622.76,4.3
India,Rajasthan,2019-09-01,BIO,31.1,0.12
India,Rajasthan,2019-09-01,COAL,3847.76,9.16
India,Rajasthan,2019-09-01,GAS,82.41,1.02
India,Rajasthan,2019-09-01,HYDRO,133.44,0.43
India,Rajasthan,2019-09-01,NUCLEAR,738.19,1.18
India,Rajasthan,2019-09-01,OTHRENEW,0.0,0.0
India,Rajasthan,2019-09-01,SOLAR,617.03,4.33
India,Rajasthan,2019-09-01,WIND,350.1,4.3
India,Rajasthan,2019-10-01,BIO,29.17,0.12
India,Rajasthan,2019-10-01,COAL,3622.19,9.16
India,Rajasthan,2019-10-01,GAS,74.05,1.02
India,Rajasthan,2019-10-01,HYDRO,41.47,0.43
India,Rajasthan,2019-10-01,NUCLEAR,751.86,1.18
India,Rajasthan,2019-10-01,OTHRENEW,0.0,0.0
India,Rajasthan,2019-10-01,SOLAR,702.47,4.74
India,Rajasthan,2019-10-01,WIND,210.25,4.3
India,Rajasthan,2019-11-01,BIO,34.21,0.12
India,Rajasthan,2019-11-01,COAL,3753.51,9.16
India,Rajasthan,2019-11-01,GAS,88.91,1.02
India,Rajasthan,2019-11-01,HYDRO,53.07,0.43
India,Rajasthan,2019-11-01,NUCLEAR,769.19,1.18
India,Rajasthan,2019-11-01,OTHRENEW,0.0,0.0
India,Rajasthan,2019-11-01,SOLAR,563.77,4.79
India,Rajasthan,2019-11-01,WIND,431.08,4.3
India,Rajasthan,2019-12-01,BIO,36.7,0.12
India,Rajasthan,2019-12-01,COAL,4181.65,9.16
India,Rajasthan,2019-12-01,GAS,67.28,1.02
India,Rajasthan,2019-12-01,HYDRO,69.78,0.43
India,Rajasthan,2019-12-01,NUCLEAR,726.98,1.18
India,Rajasthan,2019-12-01,OTHRENEW,0.0,0.0
India,Rajasthan,2019-12-01,SOLAR,657.74,4.84
India,Rajasthan,2019-12-01,WIND,408.9,4.3
India,Rajasthan,2020-01-01,BIO,39.86,0.12
India,Rajasthan,2020-01-01,COAL,4246.32,9.16
India,Rajasthan,2020-01-01,GAS,67.29,1.02
India,Rajasthan,2020-01-01,HYDRO,73.87,0.43
India,Rajasthan,2020-01-01,NUCLEAR,721.48,1.18
India,Rajasthan,2020-01-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-01-01,SOLAR,701.08,5.04
India,Rajasthan,2020-01-01,WIND,399.49,4.3
India,Rajasthan,2020-02-01,BIO,31.48,0.12
India,Rajasthan,2020-02-01,COAL,4104.51,9.16
India,Rajasthan,2020-02-01,GAS,42.69,1.02
India,Rajasthan,2020-02-01,HYDRO,71.55,0.43
India,Rajasthan,2020-02-01,NUCLEAR,534.85,1.18
India,Rajasthan,2020-02-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-02-01,SOLAR,839.22,5.04
India,Rajasthan,2020-02-01,WIND,398.82,4.3
India,Rajasthan,2020-03-01,BIO,34.82,0.12
India,Rajasthan,2020-03-01,COAL,3034.63,9.82
India,Rajasthan,2020-03-01,GAS,68.96,1.02
India,Rajasthan,2020-03-01,HYDRO,69.94,0.43
India,Rajasthan,2020-03-01,NUCLEAR,600.58,1.18
India,Rajasthan,2020-03-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-03-01,SOLAR,893.35,5.14
India,Rajasthan,2020-03-01,WIND,443.6,4.3
India,Rajasthan,2020-04-01,BIO,35.15,0.12
India,Rajasthan,2020-04-01,COAL,2073.9,9.82
India,Rajasthan,2020-04-01,GAS,62.1,1.02
India,Rajasthan,2020-04-01,HYDRO,19.17,0.43
India,Rajasthan,2020-04-01,NUCLEAR,709.86,1.18
India,Rajasthan,2020-04-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-04-01,SOLAR,899.43,5.17
India,Rajasthan,2020-04-01,WIND,467.33,4.3
India,Rajasthan,2020-05-01,BIO,34.54,0.12
India,Rajasthan,2020-05-01,COAL,3206.49,9.82
India,Rajasthan,2020-05-01,GAS,64.06,1.02
India,Rajasthan,2020-05-01,HYDRO,12.98,0.43
India,Rajasthan,2020-05-01,NUCLEAR,734.67,1.18
India,Rajasthan,2020-05-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-05-01,SOLAR,962.36,5.2
India,Rajasthan,2020-05-01,WIND,682.14,4.3
India,Rajasthan,2020-06-01,BIO,32.15,0.12
India,Rajasthan,2020-06-01,COAL,3339.47,9.82
India,Rajasthan,2020-06-01,GAS,75.94,1.02
India,Rajasthan,2020-06-01,HYDRO,1.13,0.43
India,Rajasthan,2020-06-01,NUCLEAR,729.33,1.18
India,Rajasthan,2020-06-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-06-01,SOLAR,905.55,5.22
India,Rajasthan,2020-06-01,WIND,842.58,4.3
India,Rajasthan,2020-07-01,BIO,38.1,0.12
India,Rajasthan,2020-07-01,COAL,3777.01,9.82
India,Rajasthan,2020-07-01,GAS,180.58,1.02
India,Rajasthan,2020-07-01,HYDRO,4.55,0.43
India,Rajasthan,2020-07-01,NUCLEAR,619.19,1.18
India,Rajasthan,2020-07-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-07-01,SOLAR,887.27,5.27
India,Rajasthan,2020-07-01,WIND,762.89,4.3
India,Rajasthan,2020-08-01,BIO,35.23,0.12
India,Rajasthan,2020-08-01,COAL,3222.85,9.82
India,Rajasthan,2020-08-01,GAS,335.09,1.02
India,Rajasthan,2020-08-01,HYDRO,33.55,0.43
India,Rajasthan,2020-08-01,NUCLEAR,518.98,1.18
India,Rajasthan,2020-08-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-08-01,SOLAR,791.56,5.31
India,Rajasthan,2020-08-01,WIND,593.3,4.3
India,Rajasthan,2020-09-01,BIO,32.48,0.12
India,Rajasthan,2020-09-01,COAL,3747.53,9.82
India,Rajasthan,2020-09-01,GAS,50.68,1.02
India,Rajasthan,2020-09-01,HYDRO,54.99,0.43
India,Rajasthan,2020-09-01,NUCLEAR,614.2,1.18
India,Rajasthan,2020-09-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-09-01,SOLAR,835.37,5.35
India,Rajasthan,2020-09-01,WIND,284.98,4.3
India,Rajasthan,2020-10-01,BIO,32.77,0.12
India,Rajasthan,2020-10-01,COAL,4115.74,9.82
India,Rajasthan,2020-10-01,GAS,30.06,1.02
India,Rajasthan,2020-10-01,HYDRO,34.06,0.43
India,Rajasthan,2020-10-01,NUCLEAR,628.63,1.18
India,Rajasthan,2020-10-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-10-01,SOLAR,886.46,5.36
India,Rajasthan,2020-10-01,WIND,264.17,4.33
India,Rajasthan,2020-11-01,BIO,36.18,0.12
India,Rajasthan,2020-11-01,COAL,4122.65,9.82
India,Rajasthan,2020-11-01,GAS,35.37,1.02
India,Rajasthan,2020-11-01,HYDRO,60.46,0.43
India,Rajasthan,2020-11-01,NUCLEAR,632.9,1.18
India,Rajasthan,2020-11-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-11-01,SOLAR,762.65,5.38
India,Rajasthan,2020-11-01,WIND,262.89,4.33
India,Rajasthan,2020-12-01,BIO,35.14,0.12
India,Rajasthan,2020-12-01,COAL,4447.54,9.82
India,Rajasthan,2020-12-01,GAS,36.31,1.02
India,Rajasthan,2020-12-01,HYDRO,73.36,0.43
India,Rajasthan,2020-12-01,NUCLEAR,656.1,1.18
India,Rajasthan,2020-12-01,OTHRENEW,0.0,0.0
India,Rajasthan,2020-12-01,SOLAR,797.88,5.39
India,Rajasthan,2020-12-01,WIND,446.23,4.33
India,Rajasthan,2021-01-01,BIO,37.9,0.12
India,Rajasthan,2021-01-01,COAL,4483.8,9.82
India,Rajasthan,2021-01-01,GAS,34.13,1.02
India,Rajasthan,2021-01-01,HYDRO,61.33,0.43
India,Rajasthan,2021-01-01,NUCLEAR,566.42,1.18
India,Rajasthan,2021-01-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-01-01,SOLAR,801.05,5.4
India,Rajasthan,2021-01-01,WIND,377.89,4.33
India,Rajasthan,2021-02-01,BIO,32.85,0.12
India,Rajasthan,2021-02-01,COAL,4256.29,9.82
India,Rajasthan,2021-02-01,GAS,55.4,1.02
India,Rajasthan,2021-02-01,HYDRO,65.64,0.43
India,Rajasthan,2021-02-01,NUCLEAR,400.08,1.18
India,Rajasthan,2021-02-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-02-01,SOLAR,867.5,5.47
India,Rajasthan,2021-02-01,WIND,237.03,4.33
India,Rajasthan,2021-03-01,BIO,30.75,0.12
India,Rajasthan,2021-03-01,COAL,4423.29,9.82
India,Rajasthan,2021-03-01,GAS,58.98,1.02
India,Rajasthan,2021-03-01,HYDRO,59.05,0.43
India,Rajasthan,2021-03-01,NUCLEAR,575.69,1.18
India,Rajasthan,2021-03-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-03-01,SOLAR,987.16,5.73
India,Rajasthan,2021-03-01,WIND,486.81,4.33
India,Rajasthan,2021-04-01,BIO,34.94,0.12
India,Rajasthan,2021-04-01,COAL,3914.02,9.82
India,Rajasthan,2021-04-01,GAS,113.3,1.02
India,Rajasthan,2021-04-01,HYDRO,8.78,0.43
India,Rajasthan,2021-04-01,NUCLEAR,698.31,1.18
India,Rajasthan,2021-04-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-04-01,SOLAR,1031.09,5.9
India,Rajasthan,2021-04-01,WIND,460.61,4.33
India,Rajasthan,2021-05-01,BIO,35.74,0.12
India,Rajasthan,2021-05-01,COAL,3296.84,9.82
India,Rajasthan,2021-05-01,GAS,168.24,1.02
India,Rajasthan,2021-05-01,HYDRO,1.02,0.43
India,Rajasthan,2021-05-01,NUCLEAR,759.56,1.18
India,Rajasthan,2021-05-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-05-01,SOLAR,1036.04,6.07
India,Rajasthan,2021-05-01,WIND,769.33,4.33
India,Rajasthan,2021-06-01,BIO,35.68,0.12
India,Rajasthan,2021-06-01,COAL,3059.02,9.82
India,Rajasthan,2021-06-01,GAS,131.14,1.02
India,Rajasthan,2021-06-01,HYDRO,0.09,0.43
India,Rajasthan,2021-06-01,NUCLEAR,698.23,1.18
India,Rajasthan,2021-06-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-06-01,SOLAR,1119.77,6.5
India,Rajasthan,2021-06-01,WIND,985.81,4.33
India,Rajasthan,2021-07-01,BIO,34.46,0.13
India,Rajasthan,2021-07-01,COAL,4125.43,9.82
India,Rajasthan,2021-07-01,GAS,139.75,1.02
India,Rajasthan,2021-07-01,HYDRO,0.91,0.43
India,Rajasthan,2021-07-01,NUCLEAR,706.88,1.18
India,Rajasthan,2021-07-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-07-01,SOLAR,1121.04,6.92
India,Rajasthan,2021-07-01,WIND,1002.98,4.33
India,Rajasthan,2021-08-01,BIO,32.69,0.13
India,Rajasthan,2021-08-01,COAL,3786.77,9.82
India,Rajasthan,2021-08-01,GAS,149.31,1.02
India,Rajasthan,2021-08-01,HYDRO,13.46,0.43
India,Rajasthan,2021-08-01,NUCLEAR,575.02,1.18
India,Rajasthan,2021-08-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-08-01,SOLAR,1279.34,7.74
India,Rajasthan,2021-08-01,WIND,1003.52,4.33
India,Rajasthan,2021-09-01,BIO,24.71,0.13
India,Rajasthan,2021-09-01,COAL,3144.75,9.82
India,Rajasthan,2021-09-01,GAS,148.27,1.02
India,Rajasthan,2021-09-01,HYDRO,28.5,0.43
India,Rajasthan,2021-09-01,NUCLEAR,680.68,1.18
India,Rajasthan,2021-09-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-09-01,SOLAR,1166.27,8.08
India,Rajasthan,2021-09-01,WIND,296.85,4.33
India,Rajasthan,2021-10-01,BIO,24.1,0.13
India,Rajasthan,2021-10-01,COAL,3877.17,10.48
India,Rajasthan,2021-10-01,GAS,179.15,1.02
India,Rajasthan,2021-10-01,HYDRO,53.13,0.43
India,Rajasthan,2021-10-01,NUCLEAR,750.75,1.18
India,Rajasthan,2021-10-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-10-01,SOLAR,1555.77,8.91
India,Rajasthan,2021-10-01,WIND,356.17,4.33
India,Rajasthan,2021-11-01,BIO,28.01,0.13
India,Rajasthan,2021-11-01,COAL,4322.48,10.48
India,Rajasthan,2021-11-01,GAS,122.16,1.02
India,Rajasthan,2021-11-01,HYDRO,48.99,0.43
India,Rajasthan,2021-11-01,NUCLEAR,601.7,1.18
India,Rajasthan,2021-11-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-11-01,SOLAR,1375.56,9.51
India,Rajasthan,2021-11-01,WIND,265.21,4.33
India,Rajasthan,2021-12-01,BIO,31.61,0.13
India,Rajasthan,2021-12-01,COAL,4971.77,10.48
India,Rajasthan,2021-12-01,GAS,102.31,1.02
India,Rajasthan,2021-12-01,HYDRO,69.71,0.43
India,Rajasthan,2021-12-01,NUCLEAR,639.72,1.18
India,Rajasthan,2021-12-01,OTHRENEW,0.0,0.0
India,Rajasthan,2021-12-01,SOLAR,1294.77,10.01
India,Rajasthan,2021-12-01,WIND,299.13,4.33
India,Rajasthan,2022-01-01,BIO,31.23,0.13
India,Rajasthan,2022-01-01,COAL,4908.93,10.48
India,Rajasthan,2022-01-01,GAS,99.67,1.02
India,Rajasthan,2022-01-01,HYDRO,84.82,0.43
India,Rajasthan,2022-01-01,NUCLEAR,709.17,1.18
India,Rajasthan,2022-01-01,OTHRENEW,0.0,0.0
India,Rajasthan,2022-01-01,SOLAR,1756.63,10.51
India,Rajasthan,2022-01-01,WIND,259.74,4.33
India,Rajasthan,2022-02-01,BIO,30.99,0.13
India,Rajasthan,2022-02-01,COAL,4840.08,10.48
India,Rajasthan,2022-02-01,GAS,73.91,1.02
India,Rajasthan,2022-02-01,HYDRO,91.39,0.43
India,Rajasthan,2022-02-01,NUCLEAR,715.87,1.18
India,Rajasthan,2022-02-01,OTHRENEW,0.0,0.0
India,Rajasthan,2022-02-01,SOLAR,2013.7,10.69
India,Rajasthan,2022-02-01,WIND,358.43,4.33
India,Rajasthan,2022-03-01,BIO,34.25,0.13
India,Rajasthan,2022-03-01,COAL,5361.11,10.48
India,Rajasthan,2022-03-01,GAS,71.8,1.02
