country,state,year,variable,generation_gwh,share_of_generation_pct,capacity_mw,emissions_ktco2,share_of_emissions_pct
India,Punjab,2021,Clean,6997.64,23.3,2861.08,366.47,1.9
India,Punjab,2021,Coal,23026.13,76.69,5680.0,18881.43,98.1
India,Punjab,2021,Fossil,23026.13,76.69,5680.0,18881.43,98.1
India,Punjab,2021,Gas,0.0,0.0,0.0,0.0,0.0
India,Punjab,2021,Hydro,4756.48,15.84,1271.53,114.16,0.59
India,Punjab,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Punjab,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Punjab,2021,Other Renewables,0.32,0.0,0.0,0.01,0.0
India,Punjab,2021,Renewables,6997.64,23.3,2861.08,366.47,1.9
India,Punjab,2021,Solar,1445.58,4.81,1097.9,69.39,0.36
India,Punjab,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Punjab,2021,Wind and solar,1445.58,4.81,1097.9,69.39,0.36
India,Punjab,2022,Bioenergy,705.02,1.86,498.94,162.16,0.65
India,Punjab,2022,Clean,7731.23,20.41,2924.55,384.86,1.54
India,Punjab,2022,Coal,30153.1,79.59,5680.0,24725.54,98.47
India,Punjab,2022,Fossil,30153.1,79.59,5680.0,24725.54,98.47
India,Punjab,2022,Gas,0.0,0.0,0.0,0.0,0.0
India,Punjab,2022,Hydro,4773.0,12.6,1272.4,114.55,0.46
India,Punjab,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Punjab,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Punjab,2022,Other Renewables,0.02,0.0,,0.0,0.0
India,Punjab,2022,Renewables,7731.23,20.41,2924.55,384.86,1.54
India,Punjab,2022,Solar,2253.19,5.95,1153.21,108.15,0.43
India,Punjab,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Punjab,2022,Wind and solar,2253.19,5.95,1153.21,108.15,0.43
India,Punjab,2023,Bioenergy,805.78,1.91,530.95,185.33,0.68
India,Punjab,2023,Clean,9577.44,22.69,3069.9,474.15,1.75
India,Punjab,2023,Coal,32624.96,77.31,5680.0,26752.47,98.26
India,Punjab,2023,Fossil,32624.96,77.31,5680.0,26752.47,98.26
India,Punjab,2023,Gas,0.0,0.0,0.0,0.0,0.0
India,Punjab,2023,Hydro,5509.41,13.05,1272.4,132.23,0.49
India,Punjab,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Punjab,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Punjab,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Punjab,2023,Renewables,9577.44,22.69,3069.9,474.15,1.75
India,Punjab,2023,Solar,3262.25,7.73,1266.55,156.59,0.58
India,Punjab,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Punjab,2023,Wind and solar,3262.25,7.73,1266.55,156.59,0.58
India,Punjab,2024,Bioenergy,985.92,2.4,567.25,226.76,0.81
India,Punjab,2024,Clean,7260.38,17.67,3226.7,408.59,1.45
India,Punjab,2024,Coal,33853.84,82.34,5680.0,27760.15,98.55
India,Punjab,2024,Fossil,33853.84,82.34,5680.0,27760.15,98.55
India,Punjab,2024,Gas,0.0,0.0,0.0,0.0,0.0
India,Punjab,2024,Hydro,4972.87,12.1,1272.4,119.35,0.42
India,Punjab,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Punjab,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Punjab,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Punjab,2024,Renewables,7260.38,17.67,3226.7,408.59,1.45
India,Punjab,2024,Solar,1301.59,3.17,1387.05,62.48,0.22
India,Punjab,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Punjab,2024,Wind and solar,1301.59,3.17,1387.05,62.48,0.22
India,Rajasthan,2019,Bioenergy,385.0,0.55,121.3,88.55,0.22
India,Rajasthan,2019,Clean,22491.68,31.96,10880.08,602.7,1.53
India,Rajasthan,2019,Coal,46766.42,66.41,9160.0,38348.47,97.03
India,Rajasthan,2019,Fossil,47930.03,68.06,10183.13,38918.64,98.47
India,Rajasthan,2019,Gas,1163.61,1.65,1023.13,570.17,1.44
India,Rajasthan,2019,Hydro,757.24,1.08,434.85,18.17,0.05
India,Rajasthan,2019,Nuclear,8517.6,12.1,1180.0,102.21,0.26
India,Rajasthan,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Rajasthan,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Rajasthan,2019,Renewables,13974.08,19.86,9700.08,500.49,1.27
India,Rajasthan,2019,Solar,6827.6,9.7,4844.21,327.72,0.83
India,Rajasthan,2019,Wind,6004.24,8.53,4299.72,66.05,0.17
India,Rajasthan,2019,Wind and solar,12831.84,18.23,9143.93,393.77,1.0
India,Rajasthan,2020,Bioenergy,417.9,0.6,121.25,96.12,0.26
India,Rajasthan,2020,Clean,24638.88,35.64,11452.4,752.87,2.03
India,Rajasthan,2020,Coal,43438.64,62.84,9820.0,35619.69,96.57
India,Rajasthan,2020,Fossil,44487.77,64.36,10843.13,36133.76,97.96
India,Rajasthan,2020,Gas,1049.13,1.52,1023.13,514.07,1.39
India,Rajasthan,2020,Hydro,509.61,0.74,434.85,12.23,0.03
India,Rajasthan,2020,Nuclear,7700.77,11.14,1180.0,92.41,0.25
India,Rajasthan,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Rajasthan,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Rajasthan,2020,Renewables,16938.11,24.5,10272.4,660.46,1.78
India,Rajasthan,2020,Solar,10162.18,14.7,5389.48,487.78,1.32
India,Rajasthan,2020,Wind,5848.42,8.46,4326.82,64.33,0.17
India,Rajasthan,2020,Wind and solar,16010.6,23.16,9716.3,552.11,1.49
India,Rajasthan,2021,Bioenergy,383.44,0.49,125.08,88.19,0.22
India,Rajasthan,2021,Clean,28623.79,36.84,16076.52,916.33,2.26
India,Rajasthan,2021,Coal,47661.63,61.35,10480.0,39082.54,96.06
India,Rajasthan,2021,Fossil,49063.77,63.15,11503.13,39769.59,97.75
India,Rajasthan,2021,Gas,1402.14,1.8,1023.13,687.05,1.69
India,Rajasthan,2021,Hydro,410.61,0.53,434.85,9.85,0.02
India,Rajasthan,2021,Nuclear,7653.04,9.85,1180.0,91.84,0.23
India,Rajasthan,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Rajasthan,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Rajasthan,2021,Renewables,20970.75,26.99,14896.52,824.49,2.03
India,Rajasthan,2021,Solar,13635.36,17.55,10009.77,654.5,1.61
India,Rajasthan,2021,Wind,6541.34,8.42,4326.82,71.95,0.18
India,Rajasthan,2021,Wind and solar,20176.7,25.97,14336.59,726.45,1.79
India,Rajasthan,2022,Bioenergy,392.57,0.38,125.08,90.29,0.18
India,Rajasthan,2022,Clean,46200.94,44.37,22762.55,1773.85,3.62
India,Rajasthan,2022,Coal,56548.3,54.31,10480.0,46369.61,94.99
India,Rajasthan,2022,Fossil,57916.81,55.62,11502.83,47040.18,96.36
India,Rajasthan,2022,Gas,1368.51,1.31,1022.83,670.57,1.37
India,Rajasthan,2022,Hydro,910.86,0.87,434.85,21.86,0.04
India,Rajasthan,2022,Nuclear,7488.23,7.19,1180.0,89.86,0.18
India,Rajasthan,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Rajasthan,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Rajasthan,2022,Renewables,38712.71,37.18,21582.55,1683.99,3.44
India,Rajasthan,2022,Solar,31360.45,30.12,16340.8,1505.3,3.08
India,Rajasthan,2022,Wind,6048.83,5.81,4681.82,66.54,0.14
India,Rajasthan,2022,Wind and solar,37409.28,35.93,21022.62,1571.84,3.22
India,Rajasthan,2023,Bioenergy,380.43,0.34,125.64,87.5,0.17
India,Rajasthan,2023,Clean,53489.52,47.21,25711.01,2082.78,4.1
India,Rajasthan,2023,Coal,58482.94,51.61,10780.0,47956.01,94.59
India,Rajasthan,2023,Fossil,59831.34,52.8,11802.83,48616.73,95.89
India,Rajasthan,2023,Gas,1348.4,1.19,1022.83,660.72,1.3
India,Rajasthan,2023,Hydro,941.17,0.83,434.85,22.59,0.04
India,Rajasthan,2023,Nuclear,6561.05,5.79,1180.0,78.73,0.16
India,Rajasthan,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Rajasthan,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Rajasthan,2023,Renewables,46928.47,41.42,24531.01,2004.05,3.94
India,Rajasthan,2023,Solar,37629.11,33.21,18777.1,1806.2,3.56
India,Rajasthan,2023,Wind,7977.76,7.04,5193.42,87.76,0.17
India,Rajasthan,2023,Wind and solar,45606.87,40.25,23970.52,1893.96,3.73
India,Rajasthan,2024,Bioenergy,399.3,0.31,126.06,91.84,0.16
India,Rajasthan,2024,Clean,62020.9,48.7,33426.43,2492.93,4.46
India,Rajasthan,2024,Coal,64464.09,50.61,10780.0,52860.55,94.75
India,Rajasthan,2024,Fossil,65350.55,51.31,11802.83,53294.92,95.53
India,Rajasthan,2024,Gas,886.46,0.7,1022.83,434.37,0.78
India,Rajasthan,2024,Hydro,936.74,0.74,434.85,22.48,0.04
India,Rajasthan,2024,Nuclear,7613.13,5.98,1180.0,91.36,0.16
India,Rajasthan,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Rajasthan,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Rajasthan,2024,Renewables,54407.77,42.72,32246.43,2401.57,4.3
India,Rajasthan,2024,Solar,46039.53,36.15,26489.7,2209.9,3.96
India,Rajasthan,2024,Wind,7032.2,5.52,5195.82,77.35,0.14
India,Rajasthan,2024,Wind and solar,53071.73,41.67,31685.52,2287.25,4.1
India,Sikkim,2019,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2019,Clean,11099.39,100.0,2221.18,266.39,100.0
India,Sikkim,2019,Coal,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2019,Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2019,Gas,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2019,Hydro,11099.39,100.0,2221.11,266.39,100.0
India,Sikkim,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2019,Renewables,11099.39,100.0,2221.18,266.39,100.0
India,Sikkim,2019,Solar,0.0,0.0,0.07,0.0,0.0
India,Sikkim,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2019,Wind and solar,0.0,0.0,0.07,0.0,0.0
India,Sikkim,2020,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2020,Clean,10964.49,100.0,2221.18,263.15,100.0
India,Sikkim,2020,Coal,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2020,Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2020,Gas,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2020,Hydro,10964.49,100.0,2221.11,263.15,100.0
India,Sikkim,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2020,Renewables,10964.49,100.0,2221.18,263.15,100.0
India,Sikkim,2020,Solar,0.0,0.0,0.07,0.0,0.0
India,Sikkim,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2020,Wind and solar,0.0,0.0,0.07,0.0,0.0
India,Sikkim,2021,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2021,Clean,11361.92,100.0,2338.75,272.69,100.0
India,Sikkim,2021,Coal,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2021,Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2021,Gas,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2021,Hydro,11361.92,100.0,2334.11,272.69,100.0
India,Sikkim,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2021,Renewables,11361.92,100.0,2338.75,272.69,100.0
India,Sikkim,2021,Solar,0.0,0.0,4.64,0.0,0.0
India,Sikkim,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2021,Wind and solar,0.0,0.0,4.64,0.0,0.0
India,Sikkim,2022,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2022,Clean,11901.62,100.0,2341.79,285.89,100.0
India,Sikkim,2022,Coal,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2022,Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2022,Gas,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2022,Hydro,11891.27,99.91,2337.11,285.39,99.83
India,Sikkim,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Sikkim,2022,Renewables,11901.62,100.0,2341.79,285.89,100.0
India,Sikkim,2022,Solar,10.35,0.09,4.68,0.5,0.17
India,Sikkim,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2022,Wind and solar,10.35,0.09,4.68,0.5,0.17
India,Sikkim,2023,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2023,Clean,9342.65,100.0,2341.8,224.22,100.0
India,Sikkim,2023,Coal,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2023,Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2023,Gas,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2023,Hydro,9342.65,100.0,2337.11,224.22,100.0
India,Sikkim,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Sikkim,2023,Renewables,9342.65,100.0,2341.8,224.22,100.0
India,Sikkim,2023,Solar,0.0,0.0,4.69,0.0,0.0
India,Sikkim,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2023,Wind and solar,0.0,0.0,4.69,0.0,0.0
India,Sikkim,2024,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2024,Clean,1988.31,100.0,2344.67,47.72,100.0
India,Sikkim,2024,Coal,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2024,Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2024,Gas,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2024,Hydro,1988.31,100.0,2337.11,47.72,100.0
India,Sikkim,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Sikkim,2024,Renewables,1988.31,100.0,2344.67,47.72,100.0
India,Sikkim,2024,Solar,0.0,0.0,7.56,0.0,0.0
India,Sikkim,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Sikkim,2024,Wind and solar,0.0,0.0,7.56,0.0,0.0
India,Tamil Nadu,2019,Bioenergy,520.6,0.51,1003.95,119.74,0.22
India,Tamil Nadu,2019,Clean,35246.55,34.74,18818.83,740.66,1.37
India,Tamil Nadu,2019,Coal,63308.69,62.42,13160.0,51913.13,96.04
India,Tamil Nadu,2019,Fossil,66169.49,65.24,14388.88,53314.92,98.63
India,Tamil Nadu,2019,Gas,2860.8,2.82,1017.18,1401.79,2.59
India,Tamil Nadu,2019,Hydro,4759.84,4.69,2301.25,114.24,0.21
India,Tamil Nadu,2019,Nuclear,12002.3,11.83,2440.0,144.03,0.27
India,Tamil Nadu,2019,Other Fossil,0.0,0.0,211.7,0.0,0.0
India,Tamil Nadu,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Tamil Nadu,2019,Renewables,23244.25,22.91,16378.83,596.63,1.1
India,Tamil Nadu,2019,Solar,4460.8,4.4,3788.36,214.12,0.4
India,Tamil Nadu,2019,Wind,13503.01,13.31,9285.27,148.53,0.27
India,Tamil Nadu,2019,Wind and solar,17963.81,17.71,13073.63,362.65,0.67
India,Tamil Nadu,2020,Bioenergy,524.69,0.55,1019.05,120.68,0.27
India,Tamil Nadu,2020,Clean,40338.77,42.63,19504.52,865.17,1.93
India,Tamil Nadu,2020,Coal,51566.19,54.51,12660.0,42284.27,95.08
India,Tamil Nadu,2020,Fossil,54267.43,57.37,13888.88,43607.88,98.06
India,Tamil Nadu,2020,Gas,2701.24,2.86,1017.18,1323.61,2.98
India,Tamil Nadu,2020,Hydro,5596.66,5.92,2301.25,134.32,0.3
India,Tamil Nadu,2020,Nuclear,13522.38,14.29,2440.0,162.27,0.36
India,Tamil Nadu,2020,Other Fossil,0.0,0.0,211.7,0.0,0.0
India,Tamil Nadu,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Tamil Nadu,2020,Renewables,26816.39,28.34,17064.52,702.9,1.57
India,Tamil Nadu,2020,Solar,5952.85,6.29,4315.78,285.74,0.64
India,Tamil Nadu,2020,Wind,14742.19,15.58,9428.44,162.16,0.36
India,Tamil Nadu,2020,Wind and solar,20695.04,21.87,13744.22,447.9,1.0
India,Tamil Nadu,2021,Bioenergy,754.83,0.73,1039.91,173.61,0.35
India,Tamil Nadu,2021,Clean,42512.76,41.22,20485.32,969.87,1.93
India,Tamil Nadu,2021,Coal,58982.7,57.19,13685.0,48365.81,96.47
India,Tamil Nadu,2021,Fossil,60613.38,58.77,14913.88,49164.84,98.06
India,Tamil Nadu,2021,Gas,1630.68,1.58,1017.18,799.03,1.59
India,Tamil Nadu,2021,Hydro,5294.77,5.13,2301.25,127.07,0.25
India,Tamil Nadu,2021,Nuclear,13990.14,13.57,2440.0,167.88,0.33
India,Tamil Nadu,2021,Other Fossil,0.0,0.0,211.7,0.0,0.0
India,Tamil Nadu,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Tamil Nadu,2021,Renewables,28522.62,27.65,18045.32,801.99,1.6
India,Tamil Nadu,2021,Solar,6867.65,6.66,4852.36,329.65,0.66
India,Tamil Nadu,2021,Wind,15605.37,15.13,9851.8,171.66,0.34
India,Tamil Nadu,2021,Wind and solar,22473.02,21.79,14704.16,501.31,1.0
India,Tamil Nadu,2022,Bioenergy,948.61,0.84,1042.7,218.18,0.4
India,Tamil Nadu,2022,Clean,48198.31,42.47,22132.33,1153.3,2.13
India,Tamil Nadu,2022,Coal,63478.95,55.93,13685.0,52052.74,96.21
India,Tamil Nadu,2022,Fossil,65304.46,57.54,14913.88,52947.24,97.86
India,Tamil Nadu,2022,Gas,1825.51,1.61,1017.18,894.5,1.65
India,Tamil Nadu,2022,Hydro,6218.2,5.48,2301.25,149.24,0.28
India,Tamil Nadu,2022,Nuclear,15836.29,13.95,2440.0,190.04,0.35
India,Tamil Nadu,2022,Other Fossil,0.0,0.0,211.7,0.0,0.0
India,Tamil Nadu,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Tamil Nadu,2022,Renewables,32362.02,28.52,19692.33,963.26,1.78
India,Tamil Nadu,2022,Solar,8613.3,7.59,6412.36,413.44,0.76
India,Tamil Nadu,2022,Wind,16581.91,14.61,9936.02,182.4,0.34
India,Tamil Nadu,2022,Wind and solar,25195.21,22.2,16348.38,595.84,1.1
India,Tamil Nadu,2023,Bioenergy,877.01,0.72,1043.7,201.71,0.34
India,Tamil Nadu,2023,Clean,49674.54,40.89,23575.19,1226.93,2.07
India,Tamil Nadu,2023,Coal,69913.2,57.55,13685.0,57328.83,96.37
India,Tamil Nadu,2023,Fossil,71815.35,59.12,14913.88,58260.88,97.94
India,Tamil Nadu,2023,Gas,1902.15,1.57,1017.18,932.05,1.57
India,Tamil Nadu,2023,Hydro,4287.58,3.53,2301.25,102.9,0.17
India,Tamil Nadu,2023,Nuclear,16136.86,13.28,2440.0,193.64,0.33
India,Tamil Nadu,2023,Other Fossil,0.0,0.0,211.7,0.0,0.0
India,Tamil Nadu,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Tamil Nadu,2023,Renewables,33537.68,27.61,21135.19,1033.29,1.74
India,Tamil Nadu,2023,Solar,11258.74,9.27,7360.94,540.42,0.91
India,Tamil Nadu,2023,Wind,17114.35,14.09,10429.3,188.26,0.32
India,Tamil Nadu,2023,Wind and solar,28373.09,23.36,17790.24,728.68,1.23
India,Tamil Nadu,2024,Bioenergy,565.63,0.44,1045.45,130.09,0.2
India,Tamil Nadu,2024,Clean,52563.93,40.54,26714.07,1314.05,2.05
India,Tamil Nadu,2024,Coal,75321.83,58.08,14162.5,61763.9,96.57
India,Tamil Nadu,2024,Fossil,77118.25,59.47,15391.38,62644.15,97.95
India,Tamil Nadu,2024,Gas,1796.42,1.39,1017.18,880.25,1.38
India,Tamil Nadu,2024,Hydro,4627.66,3.57,2301.25,111.06,0.17
India,Tamil Nadu,2024,Nuclear,16208.61,12.5,2440.0,194.5,0.3
India,Tamil Nadu,2024,Other Fossil,0.0,0.0,211.7,0.0,0.0
India,Tamil Nadu,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Tamil Nadu,2024,Renewables,36355.32,28.04,24274.07,1119.55,1.75
India,Tamil Nadu,2024,Solar,14476.32,11.16,9518.37,694.86,1.09
India,Tamil Nadu,2024,Wind,16685.71,12.87,11409.0,183.54,0.29
India,Tamil Nadu,2024,Wind and solar,31162.03,24.03,20927.37,878.4,1.38
India,Telangana,2019,Bioenergy,259.02,0.43,177.6,59.57,0.15
India,Telangana,2019,Clean,11060.13,18.52,6422.92,467.16,1.16
India,Telangana,2019,Coal,48640.58,81.47,7182.5,39885.27,98.84
India,Telangana,2019,Fossil,48640.58,81.47,7182.5,39885.27,98.84
India,Telangana,2019,Gas,0.0,0.0,0.0,0.0,0.0
India,Telangana,2019,Hydro,4237.98,7.1,2496.47,101.71,0.25
India,Telangana,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Telangana,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Telangana,2019,Other Renewables,30.66,0.05,0.0,1.17,0.0
India,Telangana,2019,Renewables,11060.13,18.52,6422.92,467.16,1.16
India,Telangana,2019,Solar,6293.34,10.54,3620.75,302.08,0.75
India,Telangana,2019,Wind,239.13,0.4,128.1,2.63,0.01
India,Telangana,2019,Wind and solar,6532.47,10.94,3748.85,304.71,0.76
India,Telangana,2020,Bioenergy,249.78,0.46,205.9,57.45,0.16
India,Telangana,2020,Clean,10417.61,19.38,6766.83,451.42,1.27
India,Telangana,2020,Coal,43316.53,80.61,7302.5,35519.56,98.75
India,Telangana,2020,Fossil,43316.53,80.61,7302.5,35519.56,98.75
India,Telangana,2020,Gas,0.0,0.0,0.0,0.0,0.0
India,Telangana,2020,Hydro,3541.56,6.59,2496.47,85.0,0.24
India,Telangana,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Telangana,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Telangana,2020,Other Renewables,59.55,0.11,0.0,2.26,0.01
India,Telangana,2020,Renewables,10417.61,19.38,6766.83,451.42,1.27
India,Telangana,2020,Solar,6336.98,11.79,3936.36,304.18,0.85
India,Telangana,2020,Wind,229.74,0.43,128.1,2.53,0.01
India,Telangana,2020,Wind and solar,6566.72,12.22,4064.46,306.71,0.86
India,Telangana,2021,Bioenergy,201.42,0.32,219.74,46.33,0.11
India,Telangana,2021,Clean,13004.79,20.37,7022.79,507.59,1.21
India,Telangana,2021,Coal,50873.56,79.64,7572.5,41716.32,98.8
India,Telangana,2021,Fossil,50873.56,79.64,7572.5,41716.32,98.8
India,Telangana,2021,Gas,0.0,0.0,0.0,0.0,0.0
India,Telangana,2021,Hydro,5899.99,9.24,2496.47,141.6,0.34
India,Telangana,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Telangana,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Telangana,2021,Other Renewables,195.07,0.31,0.0,7.41,0.02
India,Telangana,2021,Renewables,13004.79,20.37,7022.79,507.59,1.21
India,Telangana,2021,Solar,6444.7,10.09,4178.48,309.35,0.73
India,Telangana,2021,Wind,263.61,0.41,128.1,2.9,0.01
India,Telangana,2021,Wind and solar,6708.31,10.5,4306.58,312.25,0.74
India,Telangana,2022,Bioenergy,172.34,0.27,219.74,39.64,0.09
India,Telangana,2022,Clean,13409.2,21.0,7495.24,515.91,1.23
India,Telangana,2022,Coal,50449.27,79.0,7842.5,41368.4,98.77
India,Telangana,2022,Fossil,50449.27,79.0,7842.5,41368.4,98.77
India,Telangana,2022,Gas,0.0,0.0,0.0,0.0,0.0
India,Telangana,2022,Hydro,6124.19,9.59,2496.47,146.98,0.35
India,Telangana,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Telangana,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Telangana,2022,Other Renewables,171.25,0.27,,6.51,0.02
India,Telangana,2022,Renewables,13409.2,21.0,7495.24,515.91,1.23
India,Telangana,2022,Solar,6659.96,10.43,4650.93,319.68,0.76
India,Telangana,2022,Wind,281.46,0.44,128.1,3.1,0.01
India,Telangana,2022,Wind and solar,6941.42,10.87,4779.03,322.78,0.77
India,Telangana,2023,Bioenergy,116.93,0.18,220.37,26.89,0.06
India,Telangana,2023,Clean,9045.81,14.13,7557.92,405.73,0.89
India,Telangana,2023,Coal,54980.83,85.87,8642.5,45084.28,99.11
India,Telangana,2023,Fossil,54980.83,85.87,8642.5,45084.28,99.11
India,Telangana,2023,Gas,0.0,0.0,0.0,0.0,0.0
India,Telangana,2023,Hydro,1550.73,2.42,2496.47,37.22,0.08
India,Telangana,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Telangana,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Telangana,2023,Other Renewables,147.94,0.23,,5.62,0.01
India,Telangana,2023,Renewables,9045.81,14.13,7557.92,405.73,0.89
India,Telangana,2023,Solar,6931.61,10.83,4712.98,332.72,0.73
India,Telangana,2023,Wind,298.6,0.47,128.1,3.28,0.01
India,Telangana,2023,Wind and solar,7230.21,11.3,4841.08,336.0,0.74
India,Telangana,2024,Bioenergy,99.52,0.14,221.67,22.89,0.05
India,Telangana,2024,Clean,12513.08,17.92,7688.34,484.44,1.02
India,Telangana,2024,Coal,57256.75,82.07,9442.5,46950.54,98.98
India,Telangana,2024,Fossil,57256.75,82.07,9442.5,46950.54,98.98
India,Telangana,2024,Gas,0.0,0.0,0.0,0.0,0.0
India,Telangana,2024,Hydro,5039.68,7.22,2496.47,120.95,0.25
India,Telangana,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Telangana,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Telangana,2024,Other Renewables,239.49,0.34,,9.1,0.02
India,Telangana,2024,Renewables,12513.08,17.92,7688.34,484.44,1.02
India,Telangana,2024,Solar,6838.32,9.8,4842.1,328.24,0.69
India,Telangana,2024,Wind,296.07,0.42,128.1,3.26,0.01
India,Telangana,2024,Wind and solar,7134.39,10.22,4970.2,331.5,0.7
India,Tripura,2019,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Tripura,2019,Clean,34.09,0.51,25.42,0.92,0.03
India,Tripura,2019,Coal,0.0,0.0,0.0,0.0,0.0
India,Tripura,2019,Fossil,6670.9,99.49,1132.1,3268.74,99.97
